SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"08162506","Colorado Rv Bypass Channel nr Matagorda, TX","ST-TS","USGS",-95.96912930,28.68471130,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08162506"
"251716080342100","EVERGLADES 5A IN C-111 BASIN NR HOMESTEAD, FL","ST","USGS",-80.57255280,25.28610833,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=251716080342100"
"251946080254800","EVERGLADES 1 IN C-111 BASIN NR HOMESTEAD, FL","ST","USGS",-80.43516670,25.33033333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=251946080254800"
"253828080391100","N.E. SHARK RIVER SLOUGH NO. 4 NORTH OF GROSSMAN","ST","USGS",-80.65276670,25.64016110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=253828080391100"
"254130080380500","NORTHEAST SHARK RVR SLOUGH NO1 NR COOPERTOWN, FL","ST","USGS",-80.63491670,25.69165000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=254130080380500"
"254315080331500","NORTHEAST SHARK RVR SLOUGH NO2 NR COOPERTOWN, FL","ST","USGS",-80.55735830,25.71970278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=254315080331500"
"254543080405401","TAMIAMI CANAL AT S-12-D NEAR MIAMI, FL","ST-CA","USGS",-80.68204440,25.76204720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=254543080405401"
"254543080491101","TAMIAMI CANAL AT S-12-A, NR MIAMI, FL","ST-CA","USGS",-80.82135830,25.76188056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=254543080491101"
"254754080344300","SHARK RIVER SLOUGH NO.1 IN CONS.3B NR COOPERTOWN","ST","USGS",-80.57886110,25.79755556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=254754080344300"
"255154080371300","L-67A CANAL AT S-152 NR COOPERTOWN, FL","ST-CA","USGS",-80.62056670,25.86515000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=255154080371300"
"255300080370001","SITE 69 IN CONSERVATION AREA 3BNR COOPERTOWN, FL","ST","USGS",-80.58876389,25.90660833,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=255300080370001"
"255327081275900","EAST RIVER NEAR EVERGLADES CITY, FL","ST","USGS",-81.45550000,25.89538889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=255327081275900"
"255432081303900","FAKA-UNION RIVER NEAR THE MOUTH","ST","USGS",-81.51091670,25.90880556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=255432081303900"
"255534081324000","PUMPKIN RIVER NEAR GOODLAND, FL","ST","USGS",-81.54430560,25.92600000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=255534081324000"
"261150080270001","N. NEW RIVER CANAL AT S-11-A NR ANDYTOWN, FL","ST-CA","USGS",-80.44863889,26.17744444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=261150080270001"
"261200080275001","N. NEW RIVER CANAL AT S-11-B NR ANDYTOWN, FL","ST-CA","USGS",-80.45402780,26.20241667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=261200080275001"
"261300080280001","N. NEW RIVER CANAL AT S-11-C NR ANDYTOWN, FL","ST-CA","USGS",-80.45988889,26.22913889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=261300080280001"
"261533080571600","L-28 INTERCEPTOR CANAL BLW S-190 NEAR CLEWISTON FL","ST-CA","USGS",-80.95341670,26.25850000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=261533080571600"
"261808081042800","WEST FEEDER CANAL ABV WEST WEIR NR  CLEWISTON FL","ST-CA","USGS",-81.07444440,26.30233333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=261808081042800"
"262038080584600","NORTH FEEDER CANAL BLW PC17A NR CLEWISTON, FL","ST","USGS",-80.97933330,26.34375000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=262038080584600"
"262100080190001","HILLSBORO CA AT S-10-A NR DEERFIELD BCH., FL","ST","USGS",-80.31250000,26.36000000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=262100080190001"
"262200080210001","HILLSBORO CA AT S-10-C NR DEERFIELD BCH., FL","ST","USGS",-80.35091670,26.37125000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=262200080210001"
"262300080220001","HILLSBORO CANAL AT S-10-D NR DEERFIELD BCH., FL","ST-CA","USGS",-80.38050000,26.38711110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=262300080220001"
"262750080175001","SITE 9 IN CONSERVATION AREA NO.1 IN BOYNTON BCH FL","ST","USGS",-80.29091670,26.45960833,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=262750080175001"
"263000080120001","SITE 8C NR L-40 IN CONS AREA NO.1 NR BOYNTON BCH.","ST","USGS",-80.22211110,26.49927778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=263000080120001"
"263050080145001","SITE 8T IN CONS AREA NO.1 NR BOYNTON BCH, FL","ST","USGS",-80.23442780,26.49966944,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=263050080145001"
"263180080205001","SITE 7 IN CONS AREA NO. 1 NR SHAWANO, FL","ST","USGS",-80.33610280,26.52254720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=263180080205001"
"264705081580700","SP-17 AT YUCCA PENS NEAR CAPE CORAL, FL","ES","USGS",-81.96861110,26.78477778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=264705081580700"
"264858081504100","SR-6 AT CECIL WEBB NEAR NORTH FT. MYERS, FL","ES","USGS",-81.84472220,26.81619444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=264858081504100"
"275656082172000","BROWN POND NEAR BRANDON FL","LK","USGS",-82.28888889,27.94888889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=275656082172000"
"292800090060000","Little Lake near Bay Dosgris E of Galliano, LA","LK","USGS",-90.10000000,29.46666667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=292800090060000"
"292859090004000","Barataria Waterway S of Lafitte, LA","ST","USGS",-90.01111110,29.48305556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=292859090004000"
"2951190901217","L. Cataouatche at Whiskey Canal S of Waggaman, LA","LK","USGS",-90.20472220,29.85527778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=2951190901217"
"295124089542100","Caernarvon Outfall Channel at Caernarvon, LA","ST","USGS",-89.90769440,29.85355556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=295124089542100"
"295501090190400","Davis Pond Freshwater Diversion near Boutte, LA","ST","USGS",-90.31777780,29.91694444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=295501090190400"
"301655091440800","Pontoon Bridge Canal near Butte Larose, LA","ST","USGS",-91.73555560,30.28194444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=301655091440800"
"302020091435700","Lake Pelba at I-10 near Henderson, LA","LK","USGS",-91.73250000,30.33888889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=302020091435700"
"323045090484300","BIG SUNFLOWER DIVERSION CANAL NR REDWOOD, MS","ST","USGS",-90.81194440,32.51250000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=323045090484300"
"372352079114000","BLACKWATER CREEK ABV COLLEGE LAKE AT LYNCHBURG, VA","ST","USGS",-79.19436110,37.39777778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=372352079114000"
"372419079111600","BLACKWATER CREEK BL COLLEGE LAKE AT LYNCHBURG, VA","ST","USGS",-79.18786110,37.40527778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=372419079111600"
"403510082250800","Slater Run at Butler OH","ST","USGS",-82.41893610,40.58618330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403510082250800"
"403531082252600","Smoky Run at Butler OH","ST","USGS",-82.42395280,40.59194720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403531082252600"
"403557082285500","Honey Creek near Butler OH","ST","USGS",-82.48198060,40.59913889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403557082285500"
"403606082282800","Clear Fork Mohican River above Butler OH","ST","USGS",-82.47450280,40.60166667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403606082282800"
"403645082300300","Clear Fork Mohican River below Bellville OH","ST","USGS",-82.50095000,40.61243610,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403645082300300"
"403729082320700","Clear Fork Mohican River above Bellville OH","ST","USGS",-82.53533330,40.62481667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403729082320700"
"403825082325900","Clear Fork Mohican R at Ritter Rd ab Bellville OH","ST","USGS",-82.54970830,40.64032220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403825082325900"
"403930082335600","Clear Fork Mohican River below Lexington OH","ST","USGS",-82.56543889,40.65829167,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403930082335600"
"404047082345000","Clear Fork Mohican River at Lexington OH","ST","USGS",-82.58055280,40.67983056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404047082345000"
"404404081211300","Nimishillen Creek below North Industry OH","ST","USGS",-81.35347220,40.73433330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404404081211300"
"404613081224300","Sherrick Run at Canton OH","ST","USGS",-81.37869440,40.77016667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404613081224300"
"404630081233000","Hurford Run at Canton OH","ST","USGS",-81.39152780,40.77497220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404630081233000"
"404639081231100","Nimishillen Creek ab North Industry OH","ST","USGS",-81.38641670,40.77744444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404639081231100"
"404901081153700","Unnamed trib to EB Nimishillen Cr ab Louisville OH","ST","USGS",-81.26022220,40.81700000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404901081153700"
"404907081210000","MB Nimishillen Creek at 19th St at Canton OH","ST","USGS",-81.35008330,40.81869444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404907081210000"
"404935081183100","Unnamed trib to EB Nimishillen Cr ab Canton OH","ST","USGS",-81.30872220,40.82650000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=404935081183100"
"405019081241200","West Branch Nimishillen Creek at Avondale OH","ST","USGS",-81.40336110,40.83872220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405019081241200"
"405031081154600","Unnamed trib to EB Nimishillen Cr at Louisville OH","ST","USGS",-81.26277780,40.84186110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405031081154600"
"405058081151700","Unnamed trib to EB Nimishillen Cr at Reno Dr OH","ST","USGS",-81.25483330,40.84941667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405058081151700"
"405238081254100","Unnamed trib to WB Nimishillen Creek ab Canton OH","ST","USGS",-81.42813889,40.87716667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405238081254100"
"405310081194400","MB Nimishillen Creek at Werner Church Rd Canton OH","ST","USGS",-81.32888889,40.88597220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405310081194400"
"405354081222100","Unnamed trib to WB Nimishillen Cr near Cairo OH","ST","USGS",-81.37241670,40.89830556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405354081222100"
"405359081225800","West Branch Nimishillen Creek ab Canton OH","ST","USGS",-81.38283330,40.89983330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405359081225800"
"405441081173600","MB Nimishillen Creek at Immel Av ab Canton OH","ST","USGS",-81.29325000,40.91127778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405441081173600"
"405450081182200","Swartz Ditch nr Hartville OH","ST","USGS",-81.30616670,40.91386110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405450081182200"
"405453081252400","Unnamed trib to WB Nimishillen Creek at Green OH","ST","USGS",-81.42344440,40.91475000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=405453081252400"
"410754083095600","Sandusky River above Willow Creek at Tiffin OH","ST","USGS",-83.16547780,41.13154444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=410754083095600"
"411008083094700","Sandusky River below Tiffin OH","ST","USGS",-83.16298060,41.16895000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=411008083094700"
"411731084164800","Maumee River near Independence OH","ST","USGS",-84.27993610,41.29195556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=411731084164800"
"411934083075800","Sandusky River at Ballville OH","ST","USGS",-83.13277780,41.32611110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=411934083075800"
"411934083080300","Sandusky River above Fremont OH","ST","USGS",-83.13409170,41.32613610,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=411934083080300"
"412122083061400","Sandusky River below Bradys Island at Fremont OH","ST","USGS",-83.10388889,41.35611110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=412122083061400"
"412443083524400","Maumee River above Grand Rapids OH","ST","USGS",-83.87893330,41.41206110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=412443083524400"
"412449083513600","Maumee River below Bridge St at Grand Rapids OH","ST","USGS",-83.86013330,41.41348889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=412449083513600"
"412538083032000","Sandusky River above Wightmans Grove OH","ST","USGS",-83.05552780,41.42723330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=412538083032000"
"412552083024600","Sandusky River below Wightmans Grove OH","ST","USGS",-83.04611110,41.43111110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=412552083024600"
"412837083445500","Maumee River at Missionary Island nr Waterville OH","ST","USGS",-83.74858889,41.47706667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=412837083445500"
"413028087303601","HART DITCH AT DYER, IN (LCRDAN)","ST-DCH","USGS",-87.51004000,41.50781320,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=413028087303601"
"413339087223001","LITTLE CALUMET RIVER AT BURR STREET AT GARY, IN","ST","USGS",-87.40198320,41.56059159,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=413339087223001"
"413658083344200","Maumee River nr Walbridge Park nr Holland OH","ST","USGS",-83.57833330,41.61611110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=413658083344200"
"413704083335100","Maumee River at Rossford Marina at Rossford OH","ST","USGS",-83.56416670,41.61777778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=413704083335100"
"413745083314900","Maumee River at Fassett St at Toledo OH","ST","USGS",-83.53027780,41.62916667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=413745083314900"
"413849083315000","Maumee River at Boers-Boyer Way at Toledo OH","ST","USGS",-83.53055560,41.64694444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=413849083315000"
"413913083314200","Maumee River at Maritime Plaza at Toledo OH","ST","USGS",-83.52833330,41.65361110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=413913083314200"
"413922083310500","Maumee River at Riverside Dr at Toledo OH","ST","USGS",-83.51805560,41.65611110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=413922083310500"
"414032083293600","Maumee River at Summit St at Toledo OH","ST","USGS",-83.49333330,41.67555556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=414032083293600"
"414135083281900","Maumee Bay at Summit St nr Toledo OH","LK","USGS",-83.47194440,41.69305556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=414135083281900"
"431522089443202","WISCONSIN RIVER AT MP-6","ST","USGS",-89.74222220,43.25611110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=431522089443202"
"431636089430002","WISCONSIN RIVER AT MP-5","ST","USGS",-89.71666670,43.27666667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=431636089430002"
"431748089433002","WISCONSIN RIVER AT MP-4","ST","USGS",-89.72500000,43.29666667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=431748089433002"
"432102089413102","LAKE WISCONSIN AT MP-2","ST","USGS",-89.69194440,43.35055556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=432102089413102"
"432146089413702","LAKE WISCONSIN AT MP-1","ST","USGS",-89.69361110,43.36277778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=432146089413702"
"443929092412001","North Lake, SW side, lower end, Pr. Is., MN (SW09)","LK","USGS",-92.68879720,44.65795556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=443929092412001"
"454909092194101","CLAM R. AT CLAM LAKE OUTFLOW CANAL NR SIREN, WI.","ST-CA","USGS",-92.32806390,45.81916667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=454909092194101"
